ID	strand	Average MAPQ	Counts_Unique	Counts_Multimappers_All	Counts_Multimappers_Scaled	Counts_Multimappers_BestMapping	Multimaped Reads %	Control:Counts_Unique	Control:Counts_Multimappers_All	Control:Counts_Multimappers_Scaled	Control:Counts_Multimappers_BestMapping	Same Strand: Host_gene_name	Same Strand: Host_gene_ensembl_id	Same Strand: RNA_type	Same Strand: Repeat_Type	Same Strand: Intron Exon	Same Strand: RNA_type_Classification	Same Strand: ncRNA_Classification	Opposite Strand: Host_gene_name	Opposite Strand: Host_gene_ensembl_id	Opposite Strand: RNA_type	Opposite Strand: Repeat_Type	Opposite Strand: Intron Exon	Opposite Strand: RNA_type_Classification	Opposite Strand: ncRNA_Classification	Both Strand: RNA_type_Classification	MM_number	MM_Alt_Peaktype	MM_Same_Peaktype	MM_biotype	MM_Prec_Alt_Peaktype	MM_Alt_Alignments	iCount_peak
chr12:79485342-79485376	+		10	13	10.18	10	23.0769230769231	1	1	1	1	Rad51b	ENSMUSG00000059060	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							0
chr12:79511448-79511482	+		27	27	27	27	0	2	2	2	2	Rad51b	ENSMUSG00000059060	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr12:79680040-79680090	+		52	53	52.5	53	1.88679245283019	1	1	1	1	Rad51b	ENSMUSG00000059060	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							1
chr12:79939016-79939058	+		7	12	8.87	9	41.6666666666667	0	0	0	0				Simple_repeat		Repeat Element					LTR		Repeat Element		Repeat Element							0
chr12:80055412-80055467	+		5	24	7.31	7	79.1666666666667	0	0	0	0				Simple_repeat		Repeat Element		Gm36660	ENSMUSG00000111933	lncRNA	LTR		Repeat Element		Repeat Element							0
chr12:80441372-80441523	-		22	141	41.75	38	84.3971631205674	0	4	0.53	1	LSU-rRNA_Hsa		rRNA			ncRNA	rRNA						no Feature	rRNA	ncRNA	241	48	193	rRNA, Repeat Element, miRNA	19.9170124481328	BK000964.3:11667-11997_rRNA, chr1:113903985-113904277_Repeat Element, chr1:191120925-191121178_rRNA, chr1:46075935-46076184_Repeat Element, chr13:112578153-112578359_rRNA, chr14:56693995-56694187_rRNA, chr17:24665939-24666151_rRNA, chr17:7952220-7952394_rRNA, chr18:54699059-54699377_rRNA, chr19:22851928-22852172_rRNA, chr2:5379050-5379374_rRNA, chr3:121249781-121250021_rRNA, chr3:5860521-5860812_rRNA, chr4:45346415-45346703_rRNA, chr4:72027987-72028116_rRNA, chr5:114851974-114852082_miRNA, chr7:120754000-120754247_rRNA, chrX:116287108-116287381_rRNA	1
chr12:81047738-81047768	-		15	18	15.7	17	16.6666666666667	1	1	1	1						no Feature		Smoc1	ENSMUSG00000021136	protein_coding	LTR	intron	Repeat Element		Antisense Feature							0
chr12:81654591-81654635	+		5	6	5	5	16.6666666666667	0	0	0	0	Ttc9	ENSMUSG00000042734	protein_coding	LTR,Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr12:81674841-81674884	-		45	46	45.25	45	2.17391304347826	1	1	1	1						no Feature					LINE		Repeat Element		Antisense Feature							1
chr12:8167886-8167938	-		6	9	7.5	7	33.3333333333333	0	0	0	0	Gm33037	ENSMUSG00000112694	lncRNA			lncRNA					LTR,Simple_repeat		Repeat Element		Antisense Feature							0
chr12:81765142-81765180	+		9	11	9.45	10	18.1818181818182	0	0	0	0				Simple_repeat		Repeat Element		Map3k9	ENSMUSG00000042724	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr12:82574666-82574730	-		16	25	19.67	20	36	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr12:83534053-83534094	+		49	50	49.5	49	2	2	2	2	2	Dcaf4	ENSMUSG00000021222	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr12:83583688-83583734	-		5	18	5.58	6	72.2222222222222	0	0	0	0	Zfyve1	ENSMUSG00000042628	protein_coding		intron	protein_coding: Intron					Simple_repeat		Repeat Element		Antisense Feature							0
chr12:83669764-83669825	+		37	37	37	37	0	2	2	2	2	Rbm25	ENSMUSG00000010608	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr12:83787100-83787131	+		5	5	5	5	0	0	0	0	0	Papln	ENSMUSG00000021223	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							0
chr12:83812111-83812155	-		10	11	10.5	10	9.09090909090909	0	0	0	0	Numb	ENSMUSG00000021224	protein_coding	SINE	intron	Repeat Element					Low_complexity		Repeat Element		Repeat Element							0
chr12:83944730-83944784	-		6	8	6.44	6	25	0	0	0	0						no Feature					SINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr12:83967892-83967932	-		9	16	10.85	12	43.75	0	0	0	0	Heatr4	ENSMUSG00000090843	protein_coding	SINE	intron	Repeat Element					Low_complexity		Repeat Element		Repeat Element							0
chr12:8414376-8414435	-		15	19	15.5	16	21.0526315789474	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr12:84151738-84151776	-		44	44	44	44	0	1	1	1	1	Elmsan1	ENSMUSG00000042507	protein_coding		exon	protein_coding: exon							no Feature		protein_coding: exon							1
chr12:84404331-84404450	-		6	9	6.37	6	33.3333333333333	0	0	0	0	Entpd5	ENSMUSG00000021236	protein_coding	SINE	intron	Repeat Element					SINE,Simple_repeat		Repeat Element		Repeat Element							0
chr12:84918214-84918265	-		22	22	22	22	0	0	0	0	0	Arel1	ENSMUSG00000042350	protein_coding		exon	protein_coding: exon		Gm17139	ENSMUSG00000092006	lncRNA			lncRNA		protein_coding: exon							0
chr12:85039475-85039513	-		6	8	6.07	6	25	0	3	0	0						no Feature		Ylpm1	ENSMUSG00000021244	protein_coding	SINE	intron	Repeat Element		Antisense Feature							0
chr12:85121000-85121029	-		5	5	5	5	0	0	0	0	0						no Feature		Dlst	ENSMUSG00000004789	protein_coding	SINE	intron	Repeat Element		Antisense Feature							0
chr12:8557452-8557505	-		13	14	13	13	7.14285714285714	0	0	0	0	Slc7a15	ENSMUSG00000020600	protein_coding		intron	protein_coding: Intron		5033421B08Rik	ENSMUSG00000112276	lncRNA	Simple_repeat		Repeat Element		Antisense Feature							0
chr12:85656579-85656602	-		9	9	9	9	0	1	1	1	1						no Feature					SINE		Repeat Element		Antisense Feature							0
chr12:85921324-85921358	+		25	25	25	25	0	1	1	1	1	Ttll5	ENSMUSG00000012609	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr12:8633045-8633099	+		7	11	7.87	8	36.3636363636364	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr12:86469235-86469278	-		14	14	14	14	0	0	0	0	0						no Feature		Esrrb	ENSMUSG00000021255	protein_coding	SINE	intron	Repeat Element		Antisense Feature							0
chr12:87254633-87254669	+		10	14	10.15	10	28.5714285714286	0	0	0	0				Low_complexity		Repeat Element		Vipas39	ENSMUSG00000021038	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr12:87763662-87763710	+		6	6	6	6	0	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr12:88146894-88146959	+		6	8	6.64	6	25	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr12:8828172-8828219	+		5	14	5.05	5	64.2857142857143	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr12:88863001-88863044	-		8	10	8.5	8	20	0	0	0	0						no Feature		Nrxn3	ENSMUSG00000066392	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr12:90110965-90111037	+		206	1136	509.9	550	81.8661971830986	4	33	13.53	11	Nrxn3,HY1	ENSMUSG00000066392	protein_coding,yRNA		intron	ncRNA	yRNA				LINE		Repeat Element	yRNA	ncRNA	960	0	960	yRNA	0	chr14:91706586-91706625_yRNA, chr15:41220376-41220477_yRNA, chr17:76111201-76111304_yRNA, chr19:17393606-17393647_yRNA, chr3:155092045-155092128_yRNA, chr4:13834360-13834415_yRNA, chr6:122623545-122623629_yRNA, chr6:47788063-47788187_yRNA, chr6:48782683-48782737_yRNA	1
chr12:90979723-90979772	-		5	5	5	5	0	0	0	0	0				LTR		Repeat Element					Simple_repeat		Repeat Element		Repeat Element							0
chr12:91386733-91386781	-		8	8	8	8	0	0	0	0	0				LTR		Repeat Element		Tshr	ENSMUSG00000020963	protein_coding	Simple_repeat	intron	Repeat Element		Repeat Element							0
chr12:91636733-91636788	+		36	36	36	36	0	1	1	1	1						no Feature		Ston2	ENSMUSG00000020961	protein_coding		exon	protein_coding: exon		Antisense Feature							0
chr12:91659084-91659138	-		41	41	41	41	0	1	1	1	1	Ston2	ENSMUSG00000020961	protein_coding		intron	protein_coding: Intron					SINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr12:91877727-91877781	+		14	19	16.14	15	26.3157894736842	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr12:91886610-91886676	+		21	36	26.79	27	41.6666666666667	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr12:92358050-92358107	+		9	10	9.09	9	10	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr12:93679416-93679466	-		7	13	8.63	8	46.1538461538462	1	1	1	1						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr12:95542212-95542243	-		5	5	5	5	0	0	0	0	0						no Feature					SINE		Repeat Element		Antisense Feature							0
chr12:95869917-95869974	+		5	21	5.66	6	76.1904761904762	0	0	0	0				Low_complexity		Repeat Element							no Feature		Repeat Element							0
chr12:96388035-96388074	-		5	6	5	5	16.6666666666667	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr12:96606796-96606833	+		6	6	6	6	0	0	0	0	0						no Feature					LINE		Repeat Element		Antisense Feature							0
chr12:98894930-98894971	-		8	10	8.51	8	20	0	0	0	0	Eml5	ENSMUSG00000051166	protein_coding	SINE	intron	Repeat Element					Simple_repeat		Repeat Element		Repeat Element							0
chr12:99000469-99000523	-		5	6	5.33	6	16.6666666666667	0	0	0	0				LINE		Repeat Element					Simple_repeat		Repeat Element		Repeat Element							0
chr12:99645070-99645678	+		77	389	125.12	147	80.2056555269923	0	12	1.66	4	Gm19951,LSU-rRNA_Hsa	ENSMUSG00000113136	lncRNA,rRNA			ncRNA	rRNA						no Feature	rRNA	ncRNA	468	0	468	rRNA	0	BK000964.3:9463-9520_rRNA, chr10:105238136-105238549_rRNA, chr11:33754701-33754969_rRNA, chr13:107121757-107122073_rRNA, chr13:44869571-44869927_rRNA, chr14:104715980-104716087_rRNA, chr14:50466048-50466116_rRNA, chr14:50466339-50466455_rRNA, chr15:86195064-86195320_rRNA, chr19:51142471-51142781_rRNA, chr2:13878792-13879077_rRNA, chr3:37481504-37481769_rRNA, chr5:143154631-143154864_rRNA, chr6:109505115-109505456_rRNA, chr6:145932747-145932817_rRNA, chr6:44793200-44793300_rRNA	0
chr12:99832866-99832922	-		13	14	13.5	14	7.14285714285714	0	0	0	0	Efcab11	ENSMUSG00000021176	protein_coding		intron	protein_coding: Intron		Gm47207	ENSMUSG00000113147	lncRNA	SINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr12:99971238-99971269	+		6	7	6.33	6	14.2857142857143	0	0	0	0	Kcnk13	ENSMUSG00000045404	protein_coding		intron	protein_coding: Intron					LTR		Repeat Element		Antisense Feature							0
chr13:100009730-100009779	-		39	39	39	39	0	2	2	2	2	Mccc2	ENSMUSG00000021646	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							1
chr13:101600553-101600615	-		67	72	68.7	69	6.94444444444444	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr13:101721495-101721536	-		7	7	7	7	0	0	0	0	0	Pik3r1	ENSMUSG00000041417	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr13:102920850-102920891	-		6	9	6.65	7	33.3333333333333	0	0	0	0	Mast4	ENSMUSG00000034751	protein_coding	SINE	intron	Repeat Element							no Feature		Repeat Element							0
chr13:104029784-104029840	-		55	55	55	55	0	3	3	3	3	Nln	ENSMUSG00000021710	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							1
chr13:104144244-104144302	-		6	28	8.31	10	78.5714285714286	0	0	0	0	Trappc13	ENSMUSG00000021711	protein_coding		exon,intron	protein_coding: Intron					Simple_repeat		Repeat Element		Antisense Feature							0
chr13:105031640-105031682	-		5	10	5.5	5	50	0	0	0	0	Rgs7bp	ENSMUSG00000021719	protein_coding	LTR	intron	Repeat Element					LTR		Repeat Element		Repeat Element							0
chr13:105288035-105288075	-		5	6	5.1	5	16.6666666666667	0	0	0	0	Rnf180	ENSMUSG00000021720	protein_coding		intron	protein_coding: Intron					Simple_repeat		Repeat Element		Antisense Feature							0
chr13:105696907-105696943	-		5	14	7.79	7	64.2857142857143	1	1	1	1						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr13:106874503-106874548	-		8	9	8.5	9	11.1111111111111	0	0	0	0	Ipo11	ENSMUSG00000042590	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							0
chr13:106874646-106874702	-		6	7	6.02	6	14.2857142857143	0	0	0	0	Ipo11	ENSMUSG00000042590	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							0
chr13:107121757-107122073	+		91	283	110.99	109	67.8445229681979	2	8	2.44	3	LSU-rRNA_Hsa		rRNA			ncRNA	rRNA						no Feature	rRNA	ncRNA	492	0	492	rRNA	0	chr10:105238136-105238549_rRNA, chr11:33754701-33754969_rRNA, chr12:99645070-99645678_rRNA, chr13:44869571-44869927_rRNA, chr14:104715980-104716087_rRNA, chr15:86195064-86195320_rRNA, chr6:109505115-109505456_rRNA, chr6:145932747-145932817_rRNA, chr6:44793200-44793300_rRNA	1
chr13:107288912-107288961	+		9	12	9.75	9	25	0	0	0	0						no Feature					SINE,LTR		Repeat Element		Antisense Feature							0
chr13:108025419-108025460	+		5	6	5.5	6	16.6666666666667	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr13:108251197-108251233	-		5	8	5.21	5	37.5	0	0	0	0						no Feature		Elovl7	ENSMUSG00000021696	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr13:109846716-109846755	+		10	12	10.7	11	16.6666666666667	0	0	0	0	Pde4d	ENSMUSG00000021699	protein_coding		intron	protein_coding: Intron					LINE		Repeat Element		Antisense Feature							0
chr13:109895680-109895754	-		20	23	20.79	20	13.0434782608696	0	0	0	0						no Feature		Pde4d	ENSMUSG00000021699	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr13:109910397-109910456	+		62	65	63.5	64	4.61538461538462	3	3	3	3	Pde4d	ENSMUSG00000021699	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr13:110204998-110205053	+		9	9	9	9	0	0	0	0	0				Simple_repeat		Repeat Element		Rab3c	ENSMUSG00000021700	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr13:111448645-111448691	-		68	68	68	68	0	3	3	3	3	Gm49496,Gpbp1	ENSMUSG00000032745,ENSMUSG00000116016	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr13:11232470-11232521	+		12	19	12.5	12	36.8421052631579	0	0	0	0				Simple_repeat		Repeat Element					LTR		Repeat Element		Repeat Element							0
chr13:112578153-112578359	-		14	467	129.48	146	97.0021413276231	0	11	2.47	3	Il31ra,LSU-rRNA_Hsa	ENSMUSG00000050377	protein_coding,rRNA		intron	ncRNA	rRNA				LINE		Repeat Element	rRNA	ncRNA	758	0	758	rRNA	0	BK000964.3:11667-11997_rRNA, chr1:191120925-191121178_rRNA, chr12:80441372-80441523_rRNA, chr14:56693995-56694187_rRNA, chr17:24665939-24666151_rRNA, chr17:81838286-81838576_rRNA, chr18:54699059-54699377_rRNA, chr19:22851928-22852172_rRNA, chr2:5379050-5379374_rRNA, chr3:121249781-121250021_rRNA, chr3:5860521-5860812_rRNA, chr4:45346415-45346703_rRNA, chrX:116287108-116287381_rRNA	1
chr13:112578633-112578738	-		22	187	46.68	47	88.2352941176471	0	4	0.57	1	Il31ra,LSU-rRNA_Hsa	ENSMUSG00000050377	protein_coding,rRNA		intron	ncRNA	rRNA						no Feature	rRNA	ncRNA	417	95	322	rRNA, Repeat Element	22.7817745803357	BK000964.3:10841-11493_rRNA, chr1:113903985-113904277_Repeat Element, chr1:191120925-191121178_rRNA, chr1:46075935-46076184_Repeat Element, chr14:56693995-56694187_rRNA, chr17:7952220-7952394_rRNA, chr17:81838286-81838576_rRNA, chr18:54699059-54699377_rRNA, chr19:22851928-22852172_rRNA, chr2:5379050-5379374_rRNA, chr4:72027987-72028116_rRNA, chr7:120754000-120754247_rRNA, chrX:116287108-116287381_rRNA	0
chr13:113254361-113254423	+		6	13	7.67	8	53.8461538461538	0	0	0	0				Simple_repeat		Repeat Element							no Feature		Repeat Element							0
chr13:113958863-113958903	-		9	12	9.82	9	25	0	0	0	0				SINE		Repeat Element		Arl15	ENSMUSG00000042348	protein_coding	Simple_repeat	intron	Repeat Element		Repeat Element							0
chr13:113997025-113997066	+		55	55	55	55	0	1	1	1	1	Arl15	ENSMUSG00000042348	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							0
chr13:114051628-114051680	+		56	57	56.5	57	1.75438596491228	1	1	1	1	Arl15	ENSMUSG00000042348	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr13:114285277-114285323	-		67	67	67	67	0	4	4	4	4						no Feature							no Feature		no Feature							1
chr13:115056530-115056574	+		11	12	11.5	11	8.33333333333333	0	0	0	0				SINE,Simple_repeat		Repeat Element		Itga1	ENSMUSG00000042284	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr13:115288588-115288633	+		5	7	5.06	5	28.5714285714286	0	0	0	0						no Feature					LINE		Repeat Element		Antisense Feature							0
chr13:116843911-116843966	-		5	7	5.33	6	28.5714285714286	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr13:117220040-117220080	-		64	64	64	64	0	3	3	3	3	Gm17509	ENSMUSG00000091423	lncRNA			lncRNA							no Feature		lncRNA							1
chr13:118054607-118054660	-		6	13	6.26	7	53.8461538461538	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr13:118579326-118579376	-		6	10	6.23	7	40	0	0	0	0				SINE,Satellite		Repeat Element		1700003P14Rik	ENSMUSG00000100727	lncRNA			lncRNA		Repeat Element							0
chr13:118708484-118708519	-		5	6	5.5	6	16.6666666666667	0	0	0	0	Gm16263	ENSMUSG00000086709	lncRNA			lncRNA					Simple_repeat		Repeat Element		Antisense Feature							0
chr13:119044024-119044098	-		5	7	5.62	5	28.5714285714286	0	0	0	0						no Feature					Simple_repeat		Repeat Element		Antisense Feature							0
chr13:119692187-119692221	-		5	7	6	7	28.5714285714286	0	0	0	0				SINE		Repeat Element		Hmgcs1	ENSMUSG00000093930	protein_coding		intron	protein_coding: Intron		Repeat Element							0
chr13:11996123-11996174	-		8	13	8.54	8	38.4615384615385	0	0	0	0	Ryr2	ENSMUSG00000021313	protein_coding		intron	protein_coding: Intron					SINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr13:12386637-12386661	-		9	9	9	9	0	0	0	0	0						no Feature					SINE		Repeat Element		Antisense Feature							0
chr13:12402044-12402083	+		36	36	36	36	0	1	1	1	1	Heatr1	ENSMUSG00000050244	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr13:12443146-12443195	-		6	27	8.97	6	77.7777777777778	0	1	0.17	0	Lgals8	ENSMUSG00000057554	protein_coding		intron	protein_coding: Intron					SINE		Repeat Element		Antisense Feature							0
chr13:15453590-15453634	-		7	15	9.09	8	53.3333333333333	0	0	0	0	Gm6556	ENSMUSG00000097806	lncRNA			lncRNA					Simple_repeat		Repeat Element		Antisense Feature							0
chr13:15573752-15573806	-		5	7	6	6	28.5714285714286	0	0	0	0						no Feature		Gli3	ENSMUSG00000021318	protein_coding	Simple_repeat	intron	Repeat Element		Antisense Feature							0
chr13:17065339-17065390	-		6	12	6.44	6	50	0	0	0	0	Sugct	ENSMUSG00000055137	protein_coding		intron	protein_coding: Intron					SINE,Simple_repeat		Repeat Element		Antisense Feature							0
chr13:17766534-17766570	-		82	82	82	82	0	4	4	4	4	Cdk13	ENSMUSG00000041297	protein_coding		exon	protein_coding: exon							no Feature		protein_coding: exon							1
chr13:18215261-18215300	-		8	52	11.64	11	84.6153846153846	0	0	0	0	tRNA-Glu-GAG_		tRNA			ncRNA	tRNA						no Feature	tRNA	ncRNA	173	0	173	tRNA	0	chr1:171103038-171103119_tRNA, chr10:30811136-30811217_tRNA, chr11:58302173-58302251_tRNA, chr13:21160778-21160859_tRNA, chr17:56091999-56092078_tRNA, chr3:96501442-96501510_tRNA, chr3:97158094-97158161_tRNA, chr6:102348537-102348583_tRNA	0
chr13:18737663-18737709	+		63	63	63	63	0	1	1	1	1	Vps41	ENSMUSG00000041236	protein_coding		intron	protein_coding: Intron							no Feature		protein_coding: Intron							1
chr13:18953846-18953894	+		5	9	5.7	5	44.4444444444444	0	0	0	0	Amph	ENSMUSG00000021314	protein_coding	Simple_repeat	intron	Repeat Element							no Feature		Repeat Element							0
chr13:19498820-19498897	-		69	75	71.06	71	8	0	0	0	0	9330199G10Rik	ENSMUSG00000114189	lncRNA			lncRNA					Simple_repeat		Repeat Element		Antisense Feature							0
